Company,Title,Location,Salary
Microsoft,Software Engineer II - HyperV/C/C++/Rust,"Redmond, Washington, United States","Software Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Software Engineer II - Containers/C/C++/Go/Rust,"Redmond, Washington, United States","Software Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Software Engineer - Containers/C/C++/Go/Rust,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior Software Engineer - Systems Programming/Linux Distro Support,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Product Manager 2,"Vancouver, British Columbia, Canada",
Microsoft,Sr. EPMS Regional Service Engineer,"Redmond, Washington, United States","Service Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Sr Benefit Specialist Western Europe (WE),"Multiple Locations, Multiple Locations, Belgium; Multiple Locations, Multiple Locations, Belgium; Multiple Locations, Multiple Locations, Spain; Multiple Locations, Multiple Locations, Portugal; Multiple Locations, Multiple Locations, Finland; Multiple Locations, Multiple Locations, Italy; Multiple Locations, Multiple Locations, Ireland; Multiple Locations, Multiple Locations, Austria; Multiple Locations, Multiple Locations, Netherlands; Multiple Locations, Multiple Locations, Switzerland; Multiple Locations, Multiple Locations, Sweden; Copenhagen, Capital Region, Denmark; Multiple Locations, Multiple Locations, Luxembourg",
Microsoft,Sr Product Marketing Manager,"Multiple Locations, Multiple Locations, United States; Redmond, Washington, United States; Los Angeles, California, United States; San Francisco, California, United States; Phoenix, Arizona, United States",
Microsoft,Retail Partner Store District Manager,"Irvine, California, United States; San Diego, California, United States; El Paso, Texas, United States; Phoenix, Arizona, United States; Tucson, Arizona, United States",
Microsoft,Partner Activation Labor Lead- Retail,"Multiple Locations, Multiple Locations, United States; Minneapolis, Minnesota, United States; Bentonville, Arkansas, United States; Austin, Texas, United States; Dallas, Texas, United States; Houston, Texas, United States",
Microsoft,Business Administrator,"Redmond, Washington, United States",
Microsoft,​​Senior Software Engineer​,"Redmond, Washington, United States",
Microsoft,Software Engineering Manager,"Atlanta, Georgia, United States",
Microsoft,Principal Software Engineer,"Multiple Locations, Multiple Locations, United States",
Microsoft,Security Customer Engineer,"Dublin, Dublin, Ireland",
Microsoft,Senior Software Engineer,"Redmond, Washington, United States",
Microsoft,Senior Software Engineer,"Redmond, Washington, United States",
Microsoft,Senior Product Manager,"Hyderabad, Telangana, India",
Microsoft,Software Development Engineer,"Belgrade, Belgrade, Serbia",
Microsoft,Principal Engineering Manager (backend),"Prague, Prague, Czech Republic",
Microsoft,Regional Datacenter Networking Program Manager,"Pune, Maharashtra, India; Hyderabad, Telangana, India; Chennai, Tamil Nadu, India; Mumbai, Maharashtra, India",
Microsoft,Product Manager II - Intelligent Communications Collaboration Cloud organization,"Prague, Prague, Czech Republic",
Microsoft,"Enterprise Digital Specialist, Employee Experience - ANZ (English Speaking)","Sydney, New South Wales, Australia",
Microsoft,Principal Software Engineering Manager - Top Secret - CTJ,"Reston, Virginia, United States; Redmond, Washington, United States",
Microsoft,Software Engineer - Poly - CTJ,"Reston, Virginia, United States; Redmond, Washington, United States; Elkridge, Maryland, United States",
Microsoft,Senior Software Engineer - Poly - CTJ,"Reston, Virginia, United States",
Microsoft,Senior Software Engineer - Top Secret - CTJ,"Redmond, Washington, United States; Reston, Virginia, United States",
Microsoft,Senior Software Engineer - Poly - CTJ,"Reston, Virginia, United States; Redmond, Washington, United States",
Microsoft,Software Engineer II - Poly - CTJ,"Reston, Virginia, United States; Redmond, Washington, United States",
Microsoft,Software Engineer II - Poly - CTJ,"Reston, Virginia, United States; Redmond, Washington, United States",
Microsoft,Security Software Engineer II - CTJ,"Redmond, Washington, United States",
Microsoft,Senior Software Engineer- M365 Resilience,"Suzhou, Jiangsu, China",
Microsoft,Senior Software Engineer- M365 Resilience,"Suzhou, Jiangsu, China",
Microsoft,Senior Program Manager,"Multiple Locations, Multiple Locations, Singapore",
Microsoft,Senior Software Engineer,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States; Atlanta, Georgia, United States; Salt Lake City, Utah, United States; Cambridge, Massachusetts, United States","The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Sr. Security Design Manager,"Redmond, Washington, United States; Houston, Texas, United States; Austin, Texas, United States; Portland, Oregon, United States; Phoenix, Arizona, United States; Chicago, Illinois, United States; Atlanta, Georgia, United States; Washington D.C., District of Columbia, United States",
Microsoft,Senior Gameplay Systems Engineer – Gears of War – The Coalition,"Vancouver, British Columbia, Canada",
Microsoft,Principal Software Engineering Manager,"Vancouver, British Columbia, Canada",
Microsoft,Senior Director of New Technology Introduction,"Redmond, Washington, United States; Austin, Texas, United States; Atlanta, Georgia, United States",
Microsoft,Principle Mobile Software Engineer - iOS,"Vancouver, British Columbia, Canada",
Microsoft,Software Development Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Principal Product Manager,"Bellevue, Washington, United States","Product Management IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year."
Microsoft,CE Mechanical Engineer,"Boydton, Virginia, United States",
Microsoft,Senior Industrial Controls Systems Design Engineer,"Redmond, Washington, United States","Service Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. Microsoft has different base pay ranges for different work locations within the United States, which allows us to pay employees competitively and consistently in different geographic markets (see below). The range above reflects the potential base pay across the U.S. for this role (except as noted below); the applicable base pay range will depend on what ultimately is determined to be the candidate’s primary work location. Individual base pay depends on various factors, in addition to primary work location, such as complexity and responsibility of role, job duties/requirements, and relevant experience and skills. Base pay ranges are reviewed and typically updated each year. Offers are made within the base pay range applicable at the time."
Microsoft,EHS Campus Manager,"Chicago, Illinois, United States","Data Center Operations Management IC3 - The typical base pay range for this role across the U.S. is USD $76,400 - $154,100 per year."
Microsoft,EHS Campus Manager,"Cheyenne, Wyoming, United States",
Microsoft,CE Energy Marshal,"Santa Clara, California, United States",
Microsoft,ESO Regional IT Operations Manager,"Los Angeles, California, United States","Data Center Operations Management M4 - The typical base pay range for this role across the U.S. is USD $99,000 - $195,000 per year."
Microsoft,CE Operations Manager,"Chicago, Illinois, United States","Data Center Operations Management M5 - The typical base pay range for this role across the U.S. is USD $125,400 - $224,500 per year."
Microsoft,DC PM - Compliance,"Cheyenne, Wyoming, United States","Data Center Operations Management IC4 - The typical base pay range for this role across the U.S. is USD $99,000 - $195,000 per year."
Microsoft,"Director, Digital & Live Event Manager","Redmond, Washington, United States",
Microsoft,Principal Software Engineering Manager,"Belgrade, Belgrade, Serbia",
Microsoft,Senior Inventory & Asset Technician,"Madrid, Madrid, Spain",
Microsoft,Senior Security Technical Program Manager,"Hyderabad, Telangana, India",
Microsoft,Principal PM Manager,"Hyderabad, Telangana, India",
Microsoft,Customer Success Account Management,"Sydney, New South Wales, Australia",
Microsoft,Customer Experience Engineering,"Melbourne, Victoria, Australia",
Microsoft,Principal Project Manager,"Pune, Maharashtra, India",
Microsoft,Senior Program Manager – Data Center (ITIM),"Pune, Maharashtra, India",
Microsoft,Senior Software Engineer - Viva Insights,"Redmond, Washington, United States",
Microsoft,Communications Manager,"Redmond, Washington, United States",
Microsoft,Senior Technical Program Manager,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States; Denver, Colorado, United States; Dallas, Texas, United States",
Microsoft,Principal Applied Data Scientist,"Mountain View, California, United States",
Microsoft,CE Program Manager,"Chicago, Illinois, United States","Data Center Operations Management IC3 - The typical base pay range for this role across the U.S. is USD $76,400 - $154,100 per year. Microsoft has different base pay ranges for different work locations within the United States, which allows us to pay employees competitively and consistently in different geographic markets (see below). The range above reflects the potential base pay across the U.S. for this role (except as noted below); the applicable base pay range will depend on what ultimately is determined to be the candidate’s primary work location. Individual base pay depends on various factors, in addition to primary work location, such as complexity and responsibility of role, job duties/requirements, and relevant experience and skills. Base pay ranges are reviewed and typically updated each year. Offers are made within the base pay range applicable at the time."
Microsoft,CE Instrumentation Engineer Manager,"Des Moines, Iowa, United States","Data Center Operations Management M4 - The typical base pay range for this role across the U.S. is USD $99,000 - $195,000 per year. Microsoft has different base pay ranges for different work locations within the United States, which allows us to pay employees competitively and consistently in different geographic markets (see below). The range above reflects the potential base pay across the U.S. for this role (except as noted below); the applicable base pay range will depend on what ultimately is determined to be the candidate’s primary work location. Individual base pay depends on various factors, in addition to primary work location, such as complexity and responsibility of role, job duties/requirements, and relevant experience and skills. Base pay ranges are reviewed and typically updated each year. Offers are made within the base pay range applicable at the time."
Microsoft,"Asset Manager, Renewable Energy","Redmond, Washington, United States",
Microsoft,Regional Commissioning Manager,"Chicago, Illinois, United States; Austin, Texas, United States; Dallas, Texas, United States; Houston, Texas, United States","Reliability Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Senior Construction Project Manager,"Ashburn, Virginia, United States","Construction Project Management IC5 - The typical base pay range for this role across the U.S. is USD $112,200 - $194,800 per year."
Microsoft,"Sr. Electrical Engineer, Engineering Operations (Datacenter)","Redmond, Washington, United States; Austin, Texas, United States; Dallas, Texas, United States; Houston, Texas, United States; Atlanta, Georgia, United States","Electrical Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Principal Program Manager - Construction,"Boydton, Virginia, United States","Construction Project Management IC6 - The typical base pay range for this role across the U.S. is USD $124,800 - $266,800 per year."
Microsoft,Senior Director for Site Acquisition AMERS,"Redmond, Washington, United States; Houston, Texas, United States; Ft. Lauderdale, Florida, United States","Real Estate Portfolio Management M6 - The typical base pay range for this role across the U.S. is USD $124,800 - $266,800 per year."
Microsoft,Senior Construction Project Manager,"Chicago, Illinois, United States","Construction Project Management IC5 - The typical base pay range for this role across the U.S. is USD $112,200 - $194,800 per year."
Microsoft,Campus Cost Manager,"Columbia, Maryland, United States","Construction Project Management IC5 - The typical base pay range for this role across the U.S. is USD $112,200 - $194,800 per year."
Microsoft,Campus Cost Manager ,"Cheyenne, Wyoming, United States","Construction Project Management IC5 - The typical base pay range for this role across the U.S. is USD $112,200 - $194,800 per year."
Microsoft,Campus Cost Manager ,"San Antonio, Texas, United States","Construction Project Management IC5 - The typical base pay range for this role across the U.S. is USD $112,200 - $194,800 per year."
Microsoft,Software Engineer 2,"Atlanta, Georgia, United States",
Microsoft,Senior Product Manager,"Redmond, Washington, United States",
Microsoft,Permitting Program Manager,"Redmond, Washington, United States; Atlanta, Georgia, United States; Austin, Texas, United States; Dallas, Texas, United States",
Microsoft,CE Instrumentation Engineer,"Quincy, Washington, United States","Service Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. Microsoft has different base pay ranges for different work locations within the United States, which allows us to pay employees competitively and consistently in different geographic markets (see below). The range above reflects the potential base pay across the U.S. for this role (except as noted below); the applicable base pay range will depend on what ultimately is determined to be the candidate’s primary work location. Individual base pay depends on various factors, in addition to primary work location, such as complexity and responsibility of role, job duties/requirements, and relevant experience and skills. Base pay ranges are reviewed and typically updated each year. Offers are made within the base pay range applicable at the time. At Microsoft certain roles are eligible for additional rewards, including merit increases, annual bonus and stock."
Microsoft,Network Program Manager,"São Paulo, São Paulo, Brazil",
Microsoft,Senior Software Engineer,"Multiple Locations, Multiple Locations, United States; Charlotte, North Carolina, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Senior Customer Experience Program Manager,"Hyderabad, Telangana, India",
Microsoft,Senior Product Manager,"Hyderabad, Telangana, India",
Microsoft,SOFTWARE ENGINEER II - Purview China Team,"Shanghai, Shanghai, China",
Microsoft,SENIOR SOFTWARE ENGINEER - Purview China Team,"Shanghai, Shanghai, China",
Microsoft,SENIOR SOFTWARE ENGINEER - Purview China Team,"Shanghai, Shanghai, China",
Microsoft,Senior Software Security Engineer,"Hyderabad, Telangana, India",
Microsoft,APAC Real Estate Development Manager,"Mumbai, Maharashtra, India",
Microsoft,Influencing Marketer & Trainer,"Beijing, Beijing, China",
Microsoft,Senior Sales Operations Program Manager,"Shanghai, Shanghai, China",
Microsoft,Principal Software Engineer - Azure Compute Platform,"Atlanta, Georgia, United States","Software Development IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year."
Microsoft,Senior Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Datacenter Technician,"Melbourne, Victoria, Australia",
Microsoft,Principal Software Engineer,"Multiple Locations, Multiple Locations, United States",
Microsoft,Data Center Technician - Queretaro,"Querétaro City, Querétaro, Mexico",
Microsoft,Data Center Inventory & Asset Technician - Queretaro,"Querétaro City, Querétaro, Mexico",
Microsoft,"Director, Engineering, Microsoft Production Studios","Redmond, Washington, United States","Content Program Management M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. Microsoft has different base pay ranges for different work locations within the United States, which allows us to pay employees competitively and consistently in different geographic markets (see below). The range above reflects the potential base pay across the U.S. for this role (except as noted below); the applicable base pay range will depend on what ultimately is determined to be the candidate’s primary work location. Individual base pay depends on various factors, in addition to primary work location, such as complexity and responsibility of role, job duties/requirements, and relevant experience and skills. Base pay ranges are reviewed and typically updated each year. Offers are made within the base pay range applicable at the time. At Microsoft certain roles are eligible for additional rewards, including merit increases, annual bonus and stock. These awards are allocated based on individual performance. In addition, certain roles also have the opportunity to earn sales incentives based on revenue or utilization, depending on the terms of the plan and the employee’s role. Benefits/perks listed here may vary depending on the nature of employment with Microsoft and the country work location. U.S.-based employees have access to healthcare benefits, a 401(k) plan and company match, short-term and long-term disability coverage, basic life insurance, wellbeing benefits, paid vacation time, paid sick and mental health time, and several paid holidays, among others."
Microsoft,Software Engineer 2,"Noida, Uttar Pradesh, India",
Microsoft,Senior Software Engineer,"Bangalore, Karnataka, India",
Microsoft,Principal Program Manager,"Redmond, Washington, United States"," - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Fiber Delivery Engineer,"Multiple Locations, Multiple Locations, United Kingdom",
Microsoft,Senior Energy Program Manager / Program Manager (APAC),"Multiple Locations, Multiple Locations, Singapore",
Microsoft,Senior Electrical Engineer,"Multiple Locations, Multiple Locations, Singapore",
Microsoft,Senior Software Engineer- M365 Fleet,"Suzhou, Jiangsu, China",
Microsoft,Senior Product Manager,"Bangalore, Karnataka, India",
Microsoft,Investment Partner- M12,"San Francisco, California, United States","Corporate Ventures IC4 - The typical base pay range for this role across the U.S. is USD $101,200 - $194,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $130,000 - $213,200 per year."
Microsoft,Supply Chain Execution Director - Canada,"Toronto, Ontario, Canada",
Microsoft,Group Product Manager,"Bellevue, Washington, United States",
Microsoft,Principal Software Engineer - Microsoft Security,"Herzliya, Tel Aviv, Israel; Haifa, Haifa, Israel",
Microsoft,Senior Full stack Software Engineer - Microsoft Defender for Endpoint,"Herzliya, Tel Aviv, Israel; Haifa, Haifa, Israel",
Microsoft,Software Engineer 2,"Atlanta, Georgia, United States",
Microsoft,Data Center Technician - Second Shift,"Rio de Janeiro, Rio de Janeiro, Brazil",
Microsoft,Senior Software Engineer,"Noida, Uttar Pradesh, India",
Microsoft,Industry Solutions Consulting Practice Leader,"Multiple Locations, Multiple Locations, Brazil",
Microsoft,Logistics Technician,"Oslo, Oslo, Norway",
Microsoft,Software Engineer II,"Hyderabad, Telangana, India",
Microsoft,Senior Software Engineer,"Hyderabad, Telangana, India",
Microsoft,Program Manager II,"Hyderabad, Telangana, India",
Microsoft,Security Operations Engineer,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States","The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year."
Microsoft,Technical Program Manager,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States",
Microsoft,"Senior Design Program Manager, CxD","Vancouver, British Columbia, Canada",
Microsoft,Senior Product Manager,"Vancouver, British Columbia, Canada",
Microsoft,Data Center Technician - Second Shift - Hortolandia,"Multiple Locations, Multiple Locations, Brazil",
Microsoft,Azure Application Development Architect,"Multiple Locations, Multiple Locations, Brazil",
Microsoft,Dynamics 365 Power Platform Sr. Consultant,"Multiple Locations, Multiple Locations, United States",
Microsoft,"Dynamics 365 Customer Engagement Consultant, Industry Solutions","Multiple Locations, Multiple Locations, United States",
Microsoft,Channel Executive,"Redmond, Washington, United States; Minneapolis, Minnesota, United States","The typical base pay range for this role across the U.S. is USD $102,300 - $180,300 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $140,900 - $199,000 per year."
Microsoft,Critical Environment Technician,"Dublin, Dublin, Ireland",
Microsoft,Senior Program Manager,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States",
Microsoft,Senior Critical Environment Technician (CET IV),"Kuala Lumpur, Selangor, Malaysia",
Microsoft,Software Engineer II,"Hyderabad, Telangana, India",
Microsoft,Regional Critical Environment Program Manager,"Dublin, Dublin, Ireland; Amsterdam, Noord-Holland, Netherlands; Stockholm, Stockholm, Sweden",
Microsoft,Senior Software Engineer- M365 Store,"Suzhou, Jiangsu, China",
Microsoft,Senior Software Engineer- M365 Monitoring,"Suzhou, Jiangsu, China",
Microsoft,Critical Environment Technician Manager,"Milan, Milano, Italy",
Microsoft,Critical Environment Technician,"Milan, Milano, Italy",
Microsoft,Construction Program Manager,"Stockholm, Stockholm, Sweden",
Microsoft,Principal Product Manager,"Hyderabad, Telangana, India",
Microsoft,Software Engineer 2,"Noida, Uttar Pradesh, India",
Microsoft,Senior Data Center Technician,"Pune, Maharashtra, India",
Microsoft,Principal Product Manager,"Hyderabad, Telangana, India",
Microsoft,Principal Product Manager,"Hyderabad, Telangana, India",
Microsoft,Data Center Technician,"London, London, United Kingdom",
Microsoft,Commissioning Equipment Manager (Data Center),"Singapore, Singapore, Singapore; Hyderabad, Telangana, India; Pune, Maharashtra, India; Sydney, New South Wales, Australia; Melbourne, Victoria, Australia",
Microsoft,Software Engineer - Microsoft Defender for Endpoint - Data Collection Team,"Haifa, Haifa, Israel; Herzliya, Tel Aviv, Israel",
Microsoft,"Senior UX Design Writer, MS Teams","Vancouver, British Columbia, Canada",
Microsoft,CE Mechanical Engineer,"Toronto, Ontario, Canada",
Microsoft,CE Electrical Engineer,"Toronto, Ontario, Canada",
Microsoft,Senior Service Engineer,"Redmond, Washington, United States; Atlanta, Georgia, United States; Charlotte, North Carolina, United States; Atlanta, Georgia, United States; Multiple Locations, Multiple Locations, United States; Austin, Texas, United States"," - The typical base pay range for this role across the U.S. is USD $94,300 - $181,300 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $181,300 per year."
Microsoft,Software Engineer II,"Vancouver, British Columbia, Canada; Greater Toronto, Ontario, Canada",
Microsoft,Software Engineer II,"Vancouver, British Columbia, Canada",
Microsoft,Researcher - Real World Reinforcement Learning - Microsoft Research,"New York, New York, United States; Cambridge, Cambridgeshire, United Kingdom; Cambridge, Massachusetts, United States; Redmond, Washington, United States; Montreal, Québec, Canada","Research Sciences IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Senior Product Manager,"Vancouver, British Columbia, Canada",
Microsoft,Chercheur principal – Apprentissage automatique – Microsoft Research/ Principal Researcher - Machine Learning - Microsoft Research,"Montreal, Québec, Canada",
Microsoft,Site Acquisition Manager,"London, London, United Kingdom",
Microsoft,Software Engineer,"Noida, Uttar Pradesh, India",
Microsoft,Senior Software Engineer,"Noida, Uttar Pradesh, India",
Microsoft,Principal Software Engineer,"Noida, Uttar Pradesh, India",
Microsoft,Senior Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Application Development Consultant,"São Paulo, São Paulo, Brazil",
Microsoft,Azure Application Development Architect,"Mexico City, México, Mexico; São Paulo, São Paulo, Brazil; Santiago, Santiago, Chile; Lima, Lima, Peru; Bogota, Distrito Capital, Colombia; Buenos Aires, Buenos Aires, Argentina",
Microsoft,Azure Core Infrastructure Architect,"Mexico City, México, Mexico; São Paulo, São Paulo, Brazil; Buenos Aires, Buenos Aires, Argentina; Bogota, Distrito Capital, Colombia; Santiago, Santiago, Chile; Lima, Lima, Peru",
Microsoft,Senior Product Manager - Security,"Noida, Uttar Pradesh, India",
Microsoft,Principal Firmware Engineer,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States",
Microsoft,Datacenter Engineering Principal Design Manager - Canada,"Vancouver, British Columbia, Canada",
Microsoft,CE Field Services Engineer,"Melbourne, Victoria, Australia",
Microsoft,Senior Software Engineer,"Hyderabad, Telangana, India",
Microsoft,Principal Software Engineer,"Hyderabad, Telangana, India",
Microsoft,Datacenter Technician (DCT),"Singapore, Singapore, Singapore",
Microsoft,GCR Customer Success & Consulting Finance Manager,"Beijing, Beijing, China",
Microsoft,"Senior Director, Product Marketing, Marketplace & ISV Journey","Multiple Locations, Multiple Locations, United States","Product Marketing M6 - The typical base pay range for this role across the U.S. is USD $152,300 - $266,800 per year. "
Microsoft,Senior Product Manager,"Vancouver, British Columbia, Canada",
Microsoft,Senior Services Software Engineer,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Data Center Technician - Second Shift,"Multiple Locations, Multiple Locations, Brazil",
Microsoft,Cloud and AI Strategy & Development Manager,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States","The typical base pay range for this role across the U.S. is USD $64,800 - $130,100 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $86,400 - $142,700 per year."
Microsoft,Principal PM Manager,"Hyderabad, Telangana, India",
Microsoft,Software Engineering IC5,"Melbourne, Victoria, Australia",
Microsoft,Android Software Engineer II,"Vancouver, British Columbia, Canada",
Microsoft,iOS Software Engineer II,"Vancouver, British Columbia, Canada",
Microsoft,Senior VFX Artist – Gears of War – The Coalition,"Vancouver, British Columbia, Canada",
Microsoft,Senior Software Engineer,"Belgrade, Belgrade, Serbia",
Microsoft,Principal Software Engineer,"Belgrade, Belgrade, Serbia",
Microsoft,Senior Product Manager,"Belgrade, Belgrade, Serbia",
Microsoft,Critical Environment Program Manager,"Copenhagen, Capital Region, Denmark",
Microsoft,Senior Building Automation Engineer - Critical Environment,"London, London, United Kingdom; Multiple Locations, Multiple Locations, Ireland; Multiple Locations, Multiple Locations, Sweden; Delft, Netherlands; Multiple Locations, Multiple Locations, Poland",
Microsoft,Datacenter Technician,"London, London, United Kingdom",
Microsoft,Software Engineer 2,"Hyderabad, Telangana, India",
Microsoft,Data Center Technician Manager,"Paris, Paris, France",
Microsoft,Facility Controls Engineer,"Dublin, Dublin, Ireland",
Microsoft,IDCHE_Principal Software Engineer - Front End,"Bangalore, Karnataka, India",
Microsoft,Senior Product Manager,"Bangalore, Karnataka, India; Noida, Uttar Pradesh, India; Hyderabad, Telangana, India",
Microsoft,Senior Maintenance Technician/ Erfaren Drifttekniker- Datacenter Gävle,"Gävle, Gävleborg, Sweden",
Microsoft,SENIOR SITE RELIABILITY ENGINEER,"Hyderabad, Telangana, India",
Microsoft,Senior Site Reliability Engineering,"Bucharest, Bucharest, Romania",
Microsoft,Channel Sales Leader,"Taipei, Taipei City, Taiwan",
Microsoft,Software Engineer - Mobile,"Mountain View, California, United States",
Microsoft,"Director of Business Performance Management, Global Demand Center (GDC)","Multiple Locations, Multiple Locations, United States","The typical base pay range for this role across the U.S. is USD $124,800 - $266,800 per year."
Microsoft,Senior Privacy Product Manager - Microsoft 365,"Oslo, Oslo, Norway",
Microsoft,Senior Data Scientist,"Dublin, Dublin, Ireland",
Microsoft,Principal Software Engineering Manager,"Noida, Uttar Pradesh, India",
Microsoft,PRINCIPAL ENGINEER - DEBUG,"Bangalore, Karnataka, India",
Microsoft,Visual Product Designer 2,"Vancouver, British Columbia, Canada",
Microsoft,Senior Researcher (Causal ML),"Cambridge, Cambridgeshire, United Kingdom",
Microsoft,Category Manager - Surface & PC Accessory,"Tokyo, Tokyo-to, Japan",
Microsoft,Viva Glint Senior Software Engineer - UI,"Vancouver, British Columbia, Canada",
Microsoft,Data & AI Consultant,"Mexico City, México, Mexico; Buenos Aires, Buenos Aires, Argentina; Santiago, Santiago, Chile; Bogota, Distrito Capital, Colombia",
Microsoft,Application Development Consultant,"Mexico City, México, Mexico; Bogota, Distrito Capital, Colombia; Buenos Aires, Buenos Aires, Argentina; Santiago, Santiago, Chile",
Microsoft,Azure Core - Infrastructure Consultant,"Mexico City, México, Mexico; Bogota, Distrito Capital, Colombia; Santiago, Santiago, Chile; Buenos Aires, Buenos Aires, Argentina",
Microsoft,Product Manager,"Vancouver, British Columbia, Canada",
Microsoft,Business Manager,"Hyderabad, Telangana, India",
Microsoft,Full Stack Software Engineer - Microsoft 365 Security,"Herzliya, Tel Aviv, Israel",
Microsoft,Software Engineer II,"Hyderabad, Telangana, India",
Microsoft,Senior Program Manager,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States",
Microsoft,Principal Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Datacenter Operations Director,"Multiple Locations, Multiple Locations, Korea",
Microsoft,Facility Controls Engineer,"Gävle, Gävleborg, Sweden",
Microsoft,Senior Security Engineering Manager,"Hyderabad, Telangana, India",
Microsoft,Data Center Project Manager - Business Ops_Cloud Operations & Innovation,"Hong Kong, Other, Hong Kong SAR",
Microsoft,Logistics Technician (Tokyo),"Tokyo, Tokyo-to, Japan",
Microsoft,Data Center Inventory & Asset Technician_Cloud Operations & Innovation,"Hong Kong, Other, Hong Kong SAR",
Microsoft,Software Engineer II,"Vancouver, British Columbia, Canada",
Microsoft,Group Finance Manager,"Redmond, Washington, United States",
Microsoft,Senior Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Senior Software Engineer - Front End Development,"Vancouver, British Columbia, Canada",
Microsoft,DC PM - IT/Network,"Dulles, Virginia, United States",
Microsoft,Network Sourcing Engineer,"Multiple Locations, Multiple Locations, United Kingdom; London, London, United Kingdom; Warsaw (CEE HQ), Mazowieckie, Poland; Stockholm, Stockholm, Sweden; Madrid, Madrid, Spain; Rome, Roma, Italy; Lisbon, Lisbon, Portugal; Dublin, Dublin, Ireland; Athens, Attica, Greece",
Microsoft,Senior Program Manager,"Hyderabad, Telangana, India",
Microsoft,Software Engineer,"Hyderabad, Telangana, India",
Microsoft,Senior Software Engineer,"Hyderabad, Telangana, India",
Microsoft,Principal Software ENG MGR- M365 Flighting,"Suzhou, Jiangsu, China",
Microsoft,Software Engineer II- M365 Big Data Optimization,"Suzhou, Jiangsu, China",
